UID	ACCESSION	VERSION	ORGANISM	SEQ_LEN	CREATE_DATE	AUTHORS	TITLE	REFERENCE	NOTE	TAXONOMY
1782774267	MK622384	1	Selaginella stauntoniana	126835	2019-12-15	Zhang,H.-R.,Wei,R.,Xiang,Q.-P.,Zhang,X.-C	Phylogenomics of Selaginellaceae with special reference to the enigmatic sanguinolenta group	bioRxivorg (2019) In press		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Lycopodiopsida; Selaginellales; Selaginellaceae; Selaginella
1330172412	KY272867	1	Thuja sutchuenensis	130668	2019-03-30	Adelalu,K.F.,Wang,H	Direct Submission	Submitted (01-DEC-2016) Plant Biosystematic and Evolution, Wuhan Botanical Garden, Wuhan, Wuhan, Hubei 430000, China		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Pinidae; Cupressales; Cupressaceae; Thuja
1704722942	MK468636	1	Larix gmelinii	122591	2019-07-19	Zimmermann,H.H.,Harms,L.,Epp,L.S.,Mewes,N.,Bernhardt,N.,Kruse,S.,Stoof-Leichsenring,K.R.,Pestryakova,L.A.,Wieczorek,M.,Trense,D.,Herzschuh,U	Chloroplast and mitochondrial genetic variation of larches at the Siberian tundra-taiga ecotone revealed by de novo assembly	PLoS ONE 14 (7), e0216966 (2019)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Pinidae; Pinales; Pinaceae; Larix
1549111812	MH549641	1	Isoetes piedmontana	145030	2019-01-13	Mower,J.P.,Ma,P.F.,Grewe,F.,Taylor,A.,Michael,T.P.,VanBuren,R.,Qiu,Y.L	Lycophyte plastid genomics: extreme variation in GC, gene and intron content and multiple inversions between a direct and inverted orientation of the rRNA repeat	New Phytol. (2018) In press		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Lycopodiopsida; Isoetales; Isoetaceae; Isoetes
403071496	JX407108	1	Ceratozamia hildae	165734	2014-12-31	Huang,Y.-Y.,Chaw,S.-M	Comparative chloroplast genomes of the Cycadales	Unpublished		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Cycadidae; Cycadales; Zamiaceae; Ceratozamia
1384872457	MG599108	1	Isoetes flaccida var. chapmanii	145096	2018-05-06	Schafran,P.W.,Zimmer,E.A.,Taylor,W.C.,Musselman,L.J	A whole chloroplast genome phylogeny of diploid species of Isoetes (Isoetaceae, Lycopodiophyta) in the southeastern United States	Unpublished		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Lycopodiopsida; Isoetales; Isoetaceae; Isoetes
1572790800	MH171102	1	Tsuga diversifolia	120802	2019-02-18	Liu,L.-X.,Li,P.,Zhang,H.-W.,Worth,J.R.P	Whole chloroplast genome sequences of the Japanese hemlocks, Tsuga diversifolia and T. sieboldii, and development of chloroplast microsatellite markers applicable to East Asian Tsuga	J For Res 23 (5), 318-323 (2018)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Pinidae; Pinales; Pinaceae; Tsuga
1390379551	KY863504	1	Pilularia americana	153076	2018-05-26	Robison,T.A.,Wolf,P.G.,Pryer,K.M.,Cheng,S.,Li,F.-W	Direct Submission	Submitted (31-MAR-2017) Utah State University, 1600 Old Main, Logan, UT, USA		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Polypodiopsida; Polypodiidae; Salviniales; Marsileaceae; Pilularia
937501216	KT378453	1	Juniperus cedrus	127126	2015-10-13	Guo,Q	The complete chloroplast genome of Junipe cedrus (Cupressaceae)	Unpublished		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Pinopsida; Pinidae; Cupressales; Cupressaceae; Juniperus
1261343266	MF177092	1	Azolla caroliniana	147498	2017-10-22	Robison,T.A.,Wolf,P.G.,Pryer,K.M.,Cheng,S.,Li,F.-W	Direct Submission	Submitted (29-MAY-2017) Utah State University, 1600 Old Main, Logan, UT, USA		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Polypodiopsida; Polypodiidae; Salviniales; Salviniaceae; Azolla
748991012	KP099649	1	Gnetum gnemon	115022	2015-01-26	Zhu,A.,Guo,W.,Gupta,S.,Fan,W.,Mower,J.P	Evolutionary dynamics of the plastid inverted repeat: the effects of expansion, contraction, and loss on substitution rates	New Phytol. (2015) In press		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Gnetopsida; Gnetidae; Gnetales; Gnetaceae; Gnetum
490345002	KC427271	1	Gnetum montanum	115019	2013-05-12	Huang,S.W.,Zhou,F.,Liu,T.Y.,Wu,Z.Y.,Zhong,T.,Liu,C.X.,Zhou,H.B.,Chen,J.H	Direct Submission	Submitted (28-DEC-2012) College of Forestry, South China Agricultural University, #483 Wushan Road, Tianhe, Guangzhou, Guangdong Province 510642, P. R. China		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Gnetidae; Gnetales; Gnetaceae; Gnetum
1050767920	KX385188	1	Gnetum gnemon	114238	2016-08-15	Hou,C.,Niklas,W.,Strijk,J.S.,Catarina,R	Resolving phylogenetic relationships and species delimitations in closely related gymnosperms using high-throughput NGS, Sanger sequencing and morphology	Plant Syst. Evol. (2016) In press		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Gnetopsida; Gnetidae; Gnetales; Gnetaceae; Gnetum
1236179504	KY427344	1	Diplazium dilatatum	151114	2017-08-29	Wei,R.,Yan,Y.H.,Harris,A.J.,Kang,J.S.,Shen,H.,Xiang,Q.P.,Zhang,X.C	Plastid Phylogenomics Resolve Deep Relationships among Eupolypod II Ferns with Rapid Radiation and Rate Heterogeneity	Genome Biol Evol 9 (6), 1646-1657 (2017)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Polypodiopsida; Polypodiidae; Polypodiales; Aspleniineae; Athyriaceae; Diplazium
1179695667	KY126308	1	Physcomitrium patens	122905	2018-04-17	Grimwood,J.,Haas,F.,Jenkins,J.,Lang,D.,Rensing,S.,Schallenberg-Ruedinger,M.,Schmutz,J.,Tillich,M	Direct Submission	Submitted (10-NOV-2016) Organelle Biology, Biotechnology and Molecular Ecophysiology, Max Planck Institute of Molecular Plant Physiology, Am Muehlenberg 1, Potsdam-Golm D-14476, Germany		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Bryophyta; Bryophytina; Bryopsida; Funariidae; Funariales; Funariaceae; Physcomitrium
1517363765	MH173072	1	Hemionitis subcordata	165631	2018-11-24	Robison,T.A.,Grusz,A.L.,Wolf,P.G.,Mower,J.P.,Fauskee,B.D.,Sosa,K.,Schuettpelz,E	Mobile Elements Shape Plastome Evolution in Ferns	Genome Biol Evol 10 (10), 2558-2571 (2018)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Polypodiopsida; Polypodiidae; Polypodiales; Pteridineae; Pteridaceae; Cheilanthoideae; Hemionitis
1560642101	MK241981	1	Picea engelmannii	123542	2019-01-27	Lin,D.,Coombe,L.,Warren,R.L.,Jackman,S.D.,Birol,I	Direct Submission	Submitted (29-NOV-2018) Bioinformatics, BC Cancer Genome Sciences Centre, 570 West 7th Avenue, Vancouver, BC V5Z 4S6, Canada		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Pinopsida; Pinidae; Pinales; Pinaceae; Picea
1782774327	MK249060	1	Torreya nucifera	136970	2019-12-15	Zhang,X.,Zhang,H.-J.,Landis,J.B.,Deng,T.,Meng,A.-P.,Sun,H.,Peng,Y.-S.,Wang,H.-C.,Sun,Y.-X	Plastome phylogenomic analysis of Torreya (Taxaceae)	J Syst Evol (2020) In press		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Pinopsida; Pinidae; Cupressales; Taxaceae; Torreya
1468711483	MH324744	1	Juniperus sabina	127739	2018-09-09	Lu,D.,Zhang,G.,Hao,L.,Wang,Y.,Du,S.,Zhang,L	The complete genome of Juniperus sabina L. JSTL	Unpublished		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Pinopsida; Pinidae; Cupressales; Cupressaceae; Juniperus
1693002310	MH744490	1	Torreya parvifolia	137106	2019-06-30	Wang,Z.,Yang,X.,Mao,X.,Zhang,L	The complete chloroplast genome of Torreya parvifolia	Unpublished		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Pinidae; Cupressales; Taxaceae; Torreya
1143272007	KX832622	1	Chamaecyparis lawsoniana	127064	2017-03-08	Qu,X.J.,Jin,J.J.,Chaw,S.M.,Li,D.Z.,Yi,T.S	Multiple measures could alleviate long-branch attraction in phylogenomic reconstruction of Cupressoideae (Cupressaceae)	Sci Rep 7, 41005 (2017)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Pinopsida; Pinidae; Cupressales; Cupressaceae; Chamaecyparis
1704723014	MK468637	1	Larix gmelinii	122588	2019-07-19	Zimmermann,H.H.,Harms,L.,Epp,L.S.,Mewes,N.,Bernhardt,N.,Kruse,S.,Stoof-Leichsenring,K.R.,Pestryakova,L.A.,Wieczorek,M.,Trense,D.,Herzschuh,U	Chloroplast and mitochondrial genetic variation of larches at the Siberian tundra-taiga ecotone revealed by de novo assembly	PLoS ONE 14 (7), e0216966 (2019)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Pinidae; Pinales; Pinaceae; Larix
1220104777	KY702720	1	Aneura pinguis	120698	2017-07-31	Sawicki,J	The extraordinary variation of the organellar genomes of the Aneura pinguis revealed advanced cryptic speciation of the early land plants	Unpublished		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Marchantiophyta; Jungermanniopsida; Metzgeriidae; Metzgeriales; Aneuraceae; Aneura
1572790872	MH171103	1	Tsuga sieboldii	120797	2019-02-18	Liu,L.-X.,Li,P.,Zhang,H.-W.,Worth,J.R.P	Whole chloroplast genome sequences of the Japanese hemlocks, Tsuga diversifolia and T. sieboldii, and development of chloroplast microsatellite markers applicable to East Asian Tsuga	J For Res 23 (5), 318-323 (2018)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Pinidae; Pinales; Pinaceae; Tsuga
1549111897	MH549642	1	Lycopodium clavatum	151819	2019-01-13	Mower,J.P.,Ma,P.F.,Grewe,F.,Taylor,A.,Michael,T.P.,VanBuren,R.,Qiu,Y.L	Lycophyte plastid genomics: extreme variation in GC, gene and intron content and multiple inversions between a direct and inverted orientation of the rRNA repeat	New Phytol. (2018) In press		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Lycopodiopsida; Lycopodiales; Lycopodiaceae; Lycopodioideae; Lycopodium
748991079	KP099650	1	Pinus strobus	115576	2015-01-26	Zhu,A.,Guo,W.,Gupta,S.,Fan,W.,Mower,J.P	Evolutionary dynamics of the plastid inverted repeat: the effects of expansion, contraction, and loss on substitution rates	New Phytol. (2015) In press		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Pinopsida; Pinidae; Pinales; Pinaceae; Pinus; Pinus subgen. Strobus
1041793639	LC095866	1	Tsuga chinensis	120859	2016-07-02	Sudianto,E.,Wu,C.S.,Lin,C.P.,Chaw,S.M	Revisiting the Plastid Phylogenomics of Pinaceae with Two Complete Plastomes of Pseudolarix and Tsuga	Genome Biol Evol 8 (6), 1804-1811 (2016)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Pinidae; Pinales; Pinaceae; Tsuga
1476653677	MH577299	1	Leiosporoceros dussii	155956	2018-09-22	Villarreal,A.J.,Turmel,M.,Bourgouin-Couture,M.,Laroche,J.,Salazar Allen,N.,Li,F.W.,Cheng,S.,Renzaglia,K.,Lemieux,C	Genome-wide organellar analyses from the hornwort Leiosporoceros dussii show low frequency of RNA editing	PLoS ONE 13 (8), e0200491 (2018)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Anthocerotophyta; Leiosporocerotopsida; Leiosporocerotales; Leiosporocerotaceae; Leiosporoceros
1050767987	KX385189	1	Gnetum gnemon	114393	2016-08-15	Hou,C.,Niklas,W.,Strijk,J.S.,Catarina,R	Resolving phylogenetic relationships and species delimitations in closely related gymnosperms using high-throughput NGS, Sanger sequencing and morphology	Plant Syst. Evol. (2016) In press		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Gnetopsida; Gnetidae; Gnetales; Gnetaceae; Gnetum
50659959	AY660566	1	Huperzia lucidula	154373	2004-11-24	Wolf,P.G.,Karol,K.G.,Mandoli,D.F.,Kuehl,J.,Arumuganathan,K.,Ellis,M.W.,Mishler,B.D.,Kelch,D.G.,Olmstead,R.G.,Boore,J.L	The first complete chloroplast genome sequence of a lycophyte, Huperzia lucidula (Lycopodiaceae)	Gene 350 (2), 117-128 (2005)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Lycopodiopsida; Lycopodiales; Lycopodiaceae; Huperzioideae; Huperzia
1587026551	MH390456	1	Taxus sp. 'Emei type'	127571	2019-03-12	Fu,C.N.,Wu,C.S.,Ye,L.J.,Mo,Z.Q.,Liu,J.,Chang,Y.W.,Li,D.Z.,Chaw,S.M.,Gao,L.M	Prevalence of isomeric plastomes and effectiveness of plastome super-barcodes in yews (Taxus) worldwide	Sci Rep 9 (1), 2773 (2019)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Pinidae; Cupressales; Taxaceae; Taxus; unclassified Taxus
1732113017	MH161420	1	Ephedra equisetina	109558	2019-09-03	Chen,X.,Cui,Y.,Nie,L.,Hu,H.,Xu,Z.,Sun,W.,Gao,T.,Song,J.,Yao,H	Identification and Phylogenetic Analysis of the Complete Chloroplast Genomes of Three Ephedra Herbs Containing Ephedrine	Biomed Res Int 2019, 5921725 (2019)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Gnetidae; Ephedrales; Ephedraceae; Ephedra
490345085	KC427272	1	Pinus massoniana	119739	2013-05-12	Huang,S.W.,Liu,T.Y.,Zhou,F.,Liu,C.X.,Luo,M.,Cai,Y.L.,Wang,X.N.,Chen,J.H	Direct Submission	Submitted (28-DEC-2012) College of Forestry, South China Agricultural University, #483 Wushan Road, Tianhe, Guangzhou, Guangdong Province 510642, P. R. China		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Pinidae; Pinales; Pinaceae; Pinus; Pinus
1261343357	MF177093	1	Azolla caroliniana	147574	2017-10-22	Robison,T.A.,Wolf,P.G.,Pryer,K.M.,Cheng,S.,Li,F.-W	Direct Submission	Submitted (29-MAY-2017) Utah State University, 1600 Old Main, Logan, UT, USA		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Polypodiopsida; Polypodiidae; Salviniales; Salviniaceae; Azolla
860539519	LC049068	1	Ceratozamia hildae	165733	2015-07-01	Wu,C.S.,Chaw,S.M	Evolutionary Stasis in Cycad Plastomes and the First Case of Plastome GC-Biased Gene Conversion	Genome Biol Evol 7 (7), 2000-2009 (2015)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Cycadidae; Cycadales; Zamiaceae; Ceratozamia
1194445442	LC177555	1	Callitris rhomboidea	121117	2017-05-17	Wu,C.S.,Chaw,S.M	Large-Scale Comparative Analysis Reveals the Mechanisms Driving Plastomic Compaction, Reduction, and Inversions in Conifers II (Cupressophytes)	Genome Biol Evol 8 (12), 3740-3750 (2016)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Pinidae; Cupressales; Cupressaceae; Callitris
1108875910	KX426071	1	Huperzia serrata	154176	2017-02-07	Guo,Z.Y.,Zhang,H.R.,Shrestha,N.,Zhang,X.C	Complete chloroplast genome of a valuable medicinal plant, Huperzia serrata (Lycopodiaceae), and comparison with its congener	Appl Plant Sci 4 (11) (2016)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Lycopodiopsida; Lycopodiales; Lycopodiaceae; Huperzioideae; Huperzia
1236179593	KY427345	1	Diplazium dushanense	150179	2017-08-29	Wei,R.,Yan,Y.H.,Harris,A.J.,Kang,J.S.,Shen,H.,Xiang,Q.P.,Zhang,X.C	Plastid Phylogenomics Resolve Deep Relationships among Eupolypod II Ferns with Rapid Radiation and Rate Heterogeneity	Genome Biol Evol 9 (6), 1646-1657 (2017)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Polypodiopsida; Polypodiidae; Polypodiales; Aspleniineae; Athyriaceae; Diplazium
1782774410	MK249061	1	Torreya fargesii var. yunnanensis	136844	2019-12-15	Zhang,X.,Zhang,H.-J.,Landis,J.B.,Deng,T.,Meng,A.-P.,Sun,H.,Peng,Y.-S.,Wang,H.-C.,Sun,Y.-X	Plastome phylogenomic analysis of Torreya (Taxaceae)	J Syst Evol (2020) In press		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Pinopsida; Pinidae; Cupressales; Taxaceae; Torreya
1704723086	MK468638	1	Larix gmelinii	122589	2019-07-19	Zimmermann,H.H.,Harms,L.,Epp,L.S.,Mewes,N.,Bernhardt,N.,Kruse,S.,Stoof-Leichsenring,K.R.,Pestryakova,L.A.,Wieczorek,M.,Trense,D.,Herzschuh,U	Chloroplast and mitochondrial genetic variation of larches at the Siberian tundra-taiga ecotone revealed by de novo assembly	PLoS ONE 14 (7), e0216966 (2019)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Pinidae; Pinales; Pinaceae; Larix
1587028626	MH390481	1	Taxus sp. 'Qinling type'	128039	2019-03-12	Fu,C.N.,Wu,C.S.,Ye,L.J.,Mo,Z.Q.,Liu,J.,Chang,Y.W.,Li,D.Z.,Chaw,S.M.,Gao,L.M	Prevalence of isomeric plastomes and effectiveness of plastome super-barcodes in yews (Taxus) worldwide	Sci Rep 9 (1), 2773 (2019)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Pinidae; Cupressales; Taxaceae; Taxus; unclassified Taxus
1220104851	KY702721	1	Aneura pinguis	121105	2017-07-31	Sawicki,J	The extraordinary variation of the organellar genomes of the Aneura pinguis revealed advanced cryptic speciation of the early land plants	Unpublished		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Marchantiophyta; Jungermanniopsida; Metzgeriidae; Metzgeriales; Aneuraceae; Aneura
814936728	KP259800	1	Wollemia nobilis	145630	2015-06-17	Yap,J.Y.,Rohner,T.,Greenfield,A.,Van Der Merwe,M.,McPherson,H.,Glenn,W.,Kornfeld,G.,Marendy,E.,Pan,A.Y.,Wilton,A.,Wilkins,M.R.,Rossetto,M.,Delaney,S.K	Complete Chloroplast Genome of the Wollemi Pine (Wollemia nobilis): Structure and Evolution	PLoS ONE 10 (6), E0128126 (2015)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Pinidae; Araucariales; Araucariaceae; Wollemia
1464230554	MH355546	1	Dumortiera hirsuta	122050	2018-08-29	Kwon,W.,Kim,Y.,Park,J	The complete chloroplast genome of Dumortiera hirsuta	Unpublished		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Marchantiophyta; Marchantiopsida; Marchantiidae; Marchantiales; Dumortieraceae; Dumortiera
1143272091	KX832623	1	Chamaecyparis hodginsii	128789	2017-03-08	Qu,X.J.,Jin,J.J.,Chaw,S.M.,Li,D.Z.,Yi,T.S	Multiple measures could alleviate long-branch attraction in phylogenomic reconstruction of Cupressoideae (Cupressaceae)	Sci Rep 7, 41005 (2017)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Pinopsida; Pinidae; Cupressales; Cupressaceae; Chamaecyparis
1517363867	MH173074	1	Bommeria hispida	156749	2018-11-24	Robison,T.A.,Grusz,A.L.,Wolf,P.G.,Mower,J.P.,Fauskee,B.D.,Sosa,K.,Schuettpelz,E	Mobile Elements Shape Plastome Evolution in Ferns	Genome Biol Evol 10 (10), 2558-2571 (2018)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Polypodiopsida; Polypodiidae; Polypodiales; Pteridineae; Pteridaceae; Cheilanthoideae; Bommeria
1760232089	MK131349	1	Pogonatum inflexum	125415	2019-10-15	Zhenggang,X.,Meng,D	Direct Submission	Submitted (06-NOV-2018) Hunan Research Center of Engineering Technology for Utilization of Environmental and Resources Plant, Central South University of Forestry and Technology, Shaoshan South Road, No. 498, Changsha, Hunan 410004, China		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Bryophyta; Bryophytina; Polytrichopsida; Polytrichales; Polytrichaceae; Pogonatum
1775786660	MN535011	1	Taxodium mucronatum	132037	2019-11-20	Yang,Y	Direct Submission	Submitted (03-OCT-2019) Institute of Botany, Jiangsu Province and Chinese Academy of Sciences, No.1 Qianhu Houcun, Zhongshanmen Wai, Nanjing 210014, China		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Pinidae; Cupressales; Cupressaceae; Taxodium
1354531499	MG878380	1	Juniperus microsperma	127409	2018-03-11	Tso,S.,Li,J.,Xie,S.,Miao,J.,Hu,Q.,Mao,K	Characterization of the complete chloroplast genome of Juniperus microsperma (Cupressaceae), a rare endemic from the Qinghai-Tibet Plateau	Conserv Genet Resour (2018) In press		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Pinopsida; Pinidae; Cupressales; Cupressaceae; Juniperus
952009389	KT599100	1	Cyrtomium devexiscapulae	151684	2015-11-18	Lu,J.-M.,Zhang,N.,Du,X.-Y.,Wen,J.,Li,D.-Z	Chloroplast phylogenomics resolves key relationships in ferns	J Syst Evol 53 (5), 448-457 (2015)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Polypodiopsida; Polypodiidae; Polypodiales; Polypodiineae; Dryopteridaceae; Dryopteridoideae; Cyrtomium
1549111986	MH549643	1	Selaginella kraussiana	129971	2019-01-13	Mower,J.P.,Ma,P.F.,Grewe,F.,Taylor,A.,Michael,T.P.,VanBuren,R.,Qiu,Y.L	Lycophyte plastid genomics: extreme variation in GC, gene and intron content and multiple inversions between a direct and inverted orientation of the rRNA repeat	New Phytol. (2018) In press		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Lycopodiopsida; Selaginellales; Selaginellaceae; Selaginella
1041793715	LC095867	1	Pseudolarix amabilis	122234	2016-07-02	Sudianto,E.,Wu,C.S.,Lin,C.P.,Chaw,S.M	Revisiting the Plastid Phylogenomics of Pinaceae with Two Complete Plastomes of Pseudolarix and Tsuga	Genome Biol Evol 8 (6), 1804-1811 (2016)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Pinidae; Pinales; Pinaceae; Pseudolarix
1104323252	KM817788	2	Helminthostachys zeylanica	145120	2016-08-13	Kim,H.T.,Kim,K.-J	The chloroplast genome sequences of Ophioglossaceae	Unpublished		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Polypodiopsida; Ophioglossidae; Ophioglossales; Ophioglossaceae; Helminthostachyoideae; Helminthostachys
1104323250	KM817789	2	Botrychium sp. ternatum/japonicum	139127	2016-08-13	Kim,H.T.,Kim,K.-J	The chloroplast genome sequences of Ophioglossaceae	Unpublished		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Polypodiopsida; Ophioglossidae; Ophioglossales; Ophioglossaceae; Botrychioideae; Botrychium; unclassified Botrychium
1050768054	KX385190	1	Gnetum parvifolium	114922	2016-08-15	Hou,C.,Niklas,W.,Strijk,J.S.,Catarina,R	Resolving phylogenetic relationships and species delimitations in closely related gymnosperms using high-throughput NGS, Sanger sequencing and morphology	Plant Syst. Evol. (2016) In press		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Gnetopsida; Gnetidae; Gnetales; Gnetaceae; Gnetum
1390158521	MG668891	1	Isoetes butleri	144912	2018-05-23	Schafran,P.W.,Zimmer,E.A.,Taylor,W.C.,Musselman,L.J	A whole chloroplast genome phylogeny of diploid species of Isoetes (Isoetaceae, Lycopodiophyta) in the southeastern United States	Unpublished		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Lycopodiopsida; Isoetales; Isoetaceae; Isoetes
933499582	KT315754	1	Cupressus gigantea	128244	2015-10-07	Li,H.,Guo,Q.,Zheng,W	The complete chloroplast genome of Cupressus gigantea, an endemic conifer species to Qinghai-Tibetan Plateau	Mitochondrial DNA, 1-2 (2015) In press		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Pinopsida; Pinidae; Cupressales; Cupressaceae; Cupressus
1732113091	MH161421	1	Ephedra intermedia	109667	2019-09-03	Chen,X.,Cui,Y.,Nie,L.,Hu,H.,Xu,Z.,Sun,W.,Gao,T.,Song,J.,Yao,H	Identification and Phylogenetic Analysis of the Complete Chloroplast Genomes of Three Ephedra Herbs Containing Ephedrine	Biomed Res Int 2019, 5921725 (2019)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Gnetidae; Ephedrales; Ephedraceae; Ephedra
948550341	KT740995	1	Pinus tabuliformis	119646	2015-11-11	Peng,S.,Yu,Z	The complete chloroplast genome of the southern southern Chinese pine Pinus tabuliformis (Pinales: Pinaceae)	Unpublished		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Pinopsida; Pinidae; Pinales; Pinaceae; Pinus; Pinus subgen. Pinus
490345167	KC427273	1	Pinus taeda	121530	2013-05-12	Liu,T.Y.,Huang,S.W.,Li,Q.F.,Wang,J.B.,Liu,C.X.,Ning,H.G.,Zhou,H.B.,Chen,J.H	Direct Submission	Submitted (28-DEC-2012) College of Forestry, South China Agricultural University, #483 Wushan Road, Tianhe, Guangzhou, Guangdong Province 510642, P. R. China		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Pinidae; Pinales; Pinaceae; Pinus; Pinus
1194445524	LC177556	1	Taxodium distichum	131954	2017-05-17	Wu,C.S.,Chaw,S.M	Large-Scale Comparative Analysis Reveals the Mechanisms Driving Plastomic Compaction, Reduction, and Inversions in Conifers II (Cupressophytes)	Genome Biol Evol 8 (12), 3740-3750 (2016)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Pinidae; Cupressales; Cupressaceae; Taxodium
1704723158	MK468639	1	Larix gmelinii	122590	2019-07-19	Zimmermann,H.H.,Harms,L.,Epp,L.S.,Mewes,N.,Bernhardt,N.,Kruse,S.,Stoof-Leichsenring,K.R.,Pestryakova,L.A.,Wieczorek,M.,Trense,D.,Herzschuh,U	Chloroplast and mitochondrial genetic variation of larches at the Siberian tundra-taiga ecotone revealed by de novo assembly	PLoS ONE 14 (7), e0216966 (2019)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Pinidae; Pinales; Pinaceae; Larix
