UID	ACCESSION	VERSION	ORGANISM	SEQ_LEN	CREATE_DATE	AUTHORS	TITLE	REFERENCE	NOTE	TAXONOMY
1767851906	MK348612	1	Sorghum bicolor	140663	2019-10-26	Liu,Z	A New Chloroplast DNA Extraction Protocol Significantly Improves Chloroplast Genome Sequence Quality of Foxtail Millet (Setaria italica (L.) P. Beauv.)	Unpublished		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; Liliopsida; Poales; Poaceae; PACMAD clade; Panicoideae; Andropogonodae; Andropogoneae; Sorghinae; Sorghum
1566197635	LC348721	1	Dendrobium tosaense	152256	2019-02-01	Zhu,S.,Niu,Z.,Xue,Q.,Wang,H.,Xie,X.,Ding,X	Accurate authentication of Dendrobium officinale and its closely related species by comparative analysis of complete plastomes	Acta Pharm Sin B 8 (6), 969-980 (2018)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; Liliopsida; Asparagales; Orchidaceae; Epidendroideae; Malaxideae; Dendrobiinae; Dendrobium
744671124	KM088013	1	Allium cepa	153529	2015-08-03	Kim,S.,Park,J.Y.,Yang,T.-J	Comparative analysis of complete chloroplast genome sequences of a normal male-fertile cytoplasm and two different cytoplasms conferring cytoplasmic male sterility in onion	Unpublished		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; Liliopsida; Asparagales; Amaryllidaceae; Allioideae; Allieae; Allium
1594476444	MH719101	1	Azara serrata	158306	2019-03-24	Su,Y.,Kang,M.,Zhang,Z.,Wu,H.,Xu,X	The complete chloroplast genome of Banara guianensis from Ecuador	Mitochondrial DNA B Resour 4 (1), 359-360 (2019)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Malpighiales; Salicaceae; Flacourtieae; Azara
1562068898	MH376309	1	Phytolacca insularis	156419	2019-01-30	Yang,J.Y.,Lee,W.,Pak,J.-H.,Kim,S.-C	Complete chloroplast genome of Ulleung Island endemic pokeweed, Phytolacca insularis (Phytolaccaceae), in Korea	Mitochondrial DNA B Resour 4 (1), 8-9 (2019)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; Caryophyllales; Phytolaccaceae; Phytolacca
1035519907	KX180065	1	Exellodendron barbatum	162324	2016-06-14	Bardon,L.,Sothers,C.,Prance,G.T.,Male,P.J.,Xi,Z.,Davis,C.C.,Murienne,J.,Garcia-Villacorta,R.,Coissac,E.,Lavergne,S.,Chave,J	Unraveling the biogeographical history of Chrysobalanaceae from plastid genomes	Am. J. Bot. 103 (6), 1089-1102 (2016)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Malpighiales; Chrysobalanaceae; Exellodendron
1353861031	MG262369	1	Salix taoensis	155085	2018-03-10	Zhang,L.,Guo,X.,Wang,Z	Complete choloroplast genome of Salix taoensis	Unpublished		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Malpighiales; Salicaceae; Saliceae; Salix
937576361	KR259987	1	Citrus platymamma	160121	2016-04-27	Lee,J.,Park,J.,Lee,M	Direct Submission	Submitted (23-APR-2015) Green Plant Institute, Complex B-301, Heungdeok IT Valley, 13, Heungdeok 1-ro, Giheung-gu, Youngin-si, Yongin, Gyeonggi, Korea 446-908		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Sapindales; Rutaceae; Aurantioideae; Citrus
1344456618	MF095790	1	Cucumis sativus var. sativus	155501	2018-02-21	Lee,S.-C.,Lee,H.O.,Joh,H.J.,Kim,I.,Lee,W.-K.,Yang,T.-J.,Song,K	The complete chloroplast genome sequence and identification of a novel 24-bp InDel in a Korean solid green-type cucumber (Cucumis sativus var. sativus)	Mitochondrial DNA B Resour 2 (2), 755-756 (2017)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Cucurbitales; Cucurbitaceae; Benincaseae; Cucumis
645416878	KF862711	1	Macadamia integrifolia	159714	2014-10-20	Nock,C.J.,Baten,A.,King,G.J	Complete chloroplast genome of Macadamia integrifolia confirms the position of the Gondwanan early-diverging eudicot family Proteaceae	BMC Genomics 15 (Suppl 9), S13 (2014)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Proteales; Proteaceae; Macadamia
1101416366	KX832323	1	Daucus guttatus	155833	2017-02-27	Spooner,D.M.,Ruess,H.,Iorizzo,M.,Senalik,D.,Simon,P	Entire plastid phylogeny of the carrot genus (Daucus, Apiaceae): Concordance with nuclear data and mitochondrial and nuclear DNA insertions to the plastid	Am. J. Bot. 104 (2), 296-312 (2017)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; asterids; campanulids; Apiales; Apiaceae; Apioideae; Scandiceae; Daucinae; Daucus; Daucus sect. Anisactis
1725908913	MH244907	1	Fritillaria sichuanica	151958	2019-08-25	Chen,Q.,Zhang,D.Q	Phylogenetic analysis of taxonomically complex group based on complete chloroplast genome: a case study on Fritillaria cirrhosa D.Don and its closely related species	Unpublished		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; Liliopsida; Liliales; Liliaceae; Fritillaria
1590740915	MH021491	1	Solanum incamayoense	155467	2019-03-18	Huang,B.,Ruess,H.,Liang,Q.,Colleoni,C.,Spooner,D.M	Whole-plastid phylogeny of 202 accessions of potato and its wild relatives - the limitations of plastid data	Unpublished		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; asterids; lamiids; Solanales; Solanaceae; Solanoideae; Solaneae; Solanum
1571080116	MH173254	1	Ipomoea cordatotriloba	161242	2019-02-17	Sun,J.,Dong,X.,Cao,Q.,Xu,T.,Zhu,M.,Sun,J.,Dong,T.,Ma,D.,Han,Y.,Li,Z	Systemic analysis of genus Ipomoea by dint of eight complete sequenced chloroplast genomes	PeerJ (2019) In press		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; asterids; lamiids; Solanales; Convolvulaceae; Ipomoeeae; Ipomoea
350996405	JN662489	1	Datura stramonium	155940	2012-10-13	Li,X.W.,Li,Q.,Lin,X.H.,Hu,Z.G.,Chen,S.L	High-throughput multiplex sequencing reveals the feasibility of chloroplast genomes as a plant super-barcode	Unpublished		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; asterids; lamiids; Solanales; Solanaceae; Solanoideae; Datureae; Datura
401065910	JX270811	1	Capsicum annuum	156781	2012-08-20	Jo,Y.D.,Park,J.,Kim,J.,Song,W.,Hur,C.G.,Lee,Y.H.,Kang,B.C	Complete sequencing and comparative analyses of the pepper (Capsicum annuum L.) plastome revealed high frequency of tandem repeats and large insertion/deletions on pepper plastome	Plant Cell Rep. 30 (2), 217-229 (2011)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; asterids; lamiids; Solanales; Solanaceae; Solanoideae; Capsiceae; Capsicum
554518455	KF482381	1	Petrosavia stellaris	103835	2014-01-09	Logacheva,M.D.,Schelkunov,M.I.,Nuraliev,M.S.,Samigullin,T.H.,Penin,A.A	The plastid genome of mycoheterotrophic monocot Petrosavia stellaris exhibits both gene losses and multiple rearrangements	Genome Biol Evol 6 (1), 238-246 (2014)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; Liliopsida; Petrosaviaceae; Petrosavia
1369098170	LC375535	1	Triticum carthlicum var. fuliginosum	135897	2018-03-23	Gogniashvili,M.,Beridze,T	Complete chloroplast DNA sequences of Georgian endemic polyploidy wheats and B plasmon evolution	Unpublished		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; Liliopsida; Poales; Poaceae; BOP clade; Pooideae; Triticodae; Triticeae; Triticinae; Triticum
1755826111	MH751519	1	Eurycoma longifolia	160800	2019-10-08	Ng,W.L.,Lee,S.Y.,Yeap,S.K	Characterization of the complete chloroplast genome of an important Southeast Asian medicinal plant, Eurycoma longifolia (Simaroubaceae)	Mitochondrial DNA B Resour 4 (1), 128-129 (2019)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Sapindales; Simaroubaceae; Eurycoma
586598341	KF887960	1	Artemisia montana	151130	2014-11-30	Choi,K.S.,Park,S.J	Complete Chlroplast Genome sequences of Artemisia montana in Dokdo	Unpublished		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; asterids; campanulids; Asterales; Asteraceae; Asteroideae; Anthemideae; Artemisiinae; Artemisia
985483205	KU204902	1	Sabia yunnanensis	162080	2016-02-08	Sun,Y.,Moore,M.J.,Zhang,S.,Soltis,P.S.,Soltis,D.E.,Zhao,T.,Meng,A.,Li,X.,Li,J.,Wang,H	Phylogenomic and structural analyses of 18 complete plastomes across nearly all families of early-diverging eudicots, including an angiosperm-wide analysis of IR gene content evolution	Mol. Phylogenet. Evol. 96, 93-101 (2015)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; Proteales; Sabiaceae; Sabia
1767098310	MN185459	1	Sedum plumbizincicola	149397	2019-10-23	Ding,H.,Zhu,R.,Kan,X	Direct Submission	Submitted (16-JUL-2019) College of Life Sciences, Anhui Normal University, 1 Beijing East Road, Wuhu, Anhui 241000, China		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; Saxifragales; Crassulaceae; Sedum
1566197708	LC348722	1	Dendrobium shixingense	152195	2019-02-01	Zhu,S.,Niu,Z.,Xue,Q.,Wang,H.,Xie,X.,Ding,X	Accurate authentication of Dendrobium officinale and its closely related species by comparative analysis of complete plastomes	Acta Pharm Sin B 8 (6), 969-980 (2018)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; Liliopsida; Asparagales; Orchidaceae; Epidendroideae; Malaxideae; Dendrobiinae; Dendrobium
1167935439	KX548220	1	Echinacea atrorubens	151912	2017-03-29	Zhang,N.,Erickson,D.L.,Ramachandran,P.,Ottesen,A.R.,Timme,R.E.,Funk,V.A.,Luo,Y.,Handy,S.M	An analysis of Echinacea chloroplast genomes: Implications for future botanical identification	Sci Rep 7 (1), 216 (2017)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; asterids; campanulids; Asterales; Asteraceae; Asteroideae; Heliantheae alliance; Heliantheae; Echinacea
1206372306	MF061195	1	Lobelia gregoriana subsp. gregoriana	164389	2017-06-19	Knox,E.B.,Li,C	The East Asian origin of the giant lobelias	Am. J. Bot. 104 (6), 924-938 (2017)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; asterids; campanulids; Asterales; Campanulaceae; Lobelia
1540310992	MH033830	1	Pterocarpus santalinus	158965	2018-12-25	Jiao,L	Chloroplast genome of Pterocarpus	Unpublished		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Papilionoideae; 50 kb inversion clade; dalbergioids sensu lato; Dalbergieae; Pterocarpus clade; Pterocarpus
1782761424	MN078135	1	Xylosma congesta	155986	2019-12-15	Li,M.M.,Wang,D.Y.,Zhang,L.,Kang,M.H.,Lu,Z.Q.,Zhu,R.B.,Mao,X.X.,Xi,Z.X.,Tao,M	Intergeneric Relationships within the Family Salicaceae s.l. based on Plastid Phylogenomics	Int J Mol Sci 20 (15), E3788 (2019)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Malpighiales; Salicaceae; Flacourtieae; Xylosma
1767851992	MK348618	1	Oryza sativa	134435	2019-10-26	Liu,Z	A New Chloroplast DNA Extraction Protocol Significantly Improves Chloroplast Genome Sequence Quality of Foxtail Millet (Setaria italica (L.) P. Beauv.)	Unpublished		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; Liliopsida; Poales; Poaceae; BOP clade; Oryzoideae; Oryzeae; Oryzinae; Oryza
1594476529	MH286942	1	Cenchrus ciliaris	138737	2019-03-24	Bhatt,P.P.,Thaker,V.S	The complete chloroplast genome of Cenchrus ciliaris (Poaceae)	Mitochondrial DNA B Resour 3 (2), 674-675 (2018)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; Liliopsida; Poales; Poaceae; PACMAD clade; Panicoideae; Panicodae; Paniceae; Cenchrinae; Cenchrus
1035519991	KX180066	1	Gaulettia elata	162303	2016-06-14	Bardon,L.,Sothers,C.,Prance,G.T.,Male,P.J.,Xi,Z.,Davis,C.C.,Murienne,J.,Garcia-Villacorta,R.,Coissac,E.,Lavergne,S.,Chave,J	Unraveling the biogeographical history of Chrysobalanaceae from plastid genomes	Am. J. Bot. 103 (6), 1089-1102 (2016)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Malpighiales; Chrysobalanaceae; Gaulettia
744671232	KM088014	1	Allium cepa	153440	2015-08-03	Kim,S.,Park,J.Y.,Yang,T.-J	Comparative analysis of complete chloroplast genome sequences of a normal male-fertile cytoplasm and two different cytoplasms conferring cytoplasmic male sterility in onion	Unpublished		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; Liliopsida; Asparagales; Amaryllidaceae; Allioideae; Allieae; Allium
937576451	KR259988	1	Talipariti hamabo	161729	2016-04-27	Lee,J.,Park,J.,Lee,M	Direct Submission	Submitted (23-APR-2015) Green Plant Institute, Complex B-301, Heungdeok IT Valley, 13, Heungdeok 1-ro, Giheung-gu, Youngin-si, Yongin, Gyeonggi, Korea 446-908		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Malvales; Malvaceae; Malvoideae; Talipariti
1101416452	KX832324	1	Daucus guttatus	155785	2017-02-27	Spooner,D.M.,Ruess,H.,Iorizzo,M.,Senalik,D.,Simon,P	Entire plastid phylogeny of the carrot genus (Daucus, Apiaceae): Concordance with nuclear data and mitochondrial and nuclear DNA insertions to the plastid	Am. J. Bot. 104 (2), 296-312 (2017)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; asterids; campanulids; Apiales; Apiaceae; Apioideae; Scandiceae; Daucinae; Daucus; Daucus sect. Anisactis
1725908997	MH244908	1	Fritillaria przewalskii	151983	2019-08-25	Chen,Q.,Zhang,D.Q	Phylogenetic analysis of taxonomically complex group based on complete chloroplast genome: a case study on Fritillaria cirrhosa D.Don and its closely related species	Unpublished		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; Liliopsida; Liliales; Liliaceae; Fritillaria
1590741001	MH021492	1	Solanum jamesii	155592	2019-03-18	Huang,B.,Ruess,H.,Liang,Q.,Colleoni,C.,Spooner,D.M	Whole-plastid phylogeny of 202 accessions of potato and its wild relatives - the limitations of plastid data	Unpublished		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; asterids; lamiids; Solanales; Solanaceae; Solanoideae; Solaneae; Solanum
1571080203	MH173257	1	Ipomoea lacunosa	161446	2019-02-17	Sun,J.,Dong,X.,Cao,Q.,Xu,T.,Zhu,M.,Sun,J.,Dong,T.,Ma,D.,Han,Y.,Li,Z	Systemic analysis of genus Ipomoea by dint of eight complete sequenced chloroplast genomes	PeerJ (2019) In press		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; asterids; lamiids; Solanales; Convolvulaceae; Ipomoeeae; Ipomoea
350996492	JN654342	1	Datura stramonium	155871	2012-06-30	Li,X.W.,Li,Q.,Chen,X.C.,Lin,X.H.,Chen,S.L	High-throughput multiplex sequencing reveals the feasibility of chloroplast genomes as a plant super-barcode	Unpublished		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; asterids; lamiids; Solanales; Solanaceae; Solanoideae; Datureae; Datura
1566197781	LC348723	1	Dendrobium shixingense	152175	2019-02-01	Zhu,S.,Niu,Z.,Xue,Q.,Wang,H.,Xie,X.,Ding,X	Accurate authentication of Dendrobium officinale and its closely related species by comparative analysis of complete plastomes	Acta Pharm Sin B 8 (6), 969-980 (2018)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; Liliopsida; Asparagales; Orchidaceae; Epidendroideae; Malaxideae; Dendrobiinae; Dendrobium
1369098265	LC375536	1	Triticum macha var. colchicum	135899	2018-03-23	Gogniashvili,M.,Beridze,T	Complete chloroplast DNA sequences of Georgian endemic polyploidy wheats and B plasmon evolution	Unpublished		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; Liliopsida; Poales; Poaceae; BOP clade; Pooideae; Triticodae; Triticeae; Triticinae; Triticum
985483290	KU204903	1	Stephania japonica	157719	2016-02-08	Sun,Y.,Moore,M.J.,Zhang,S.,Soltis,P.S.,Soltis,D.E.,Zhao,T.,Meng,A.,Li,X.,Li,J.,Wang,H	Phylogenomic and structural analyses of 18 complete plastomes across nearly all families of early-diverging eudicots, including an angiosperm-wide analysis of IR gene content evolution	Mol. Phylogenet. Evol. 96, 93-101 (2015)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; Ranunculales; Menispermaceae; Menispermoideae; Cissampelideae; Stephania
586598428	KF954541	1	Phedimus takesimensis	147048	2014-12-31	Choi,K.S.,Park,S.J	Sedum takesimense Chloroplast, complete genome	Unpublished		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; Saxifragales; Crassulaceae; Phedimus
1540311074	MH033831	1	Pterocarpus indicus	158347	2018-12-25	Jiao,L	Chloroplast genome of Pterocarpus	Unpublished		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Papilionoideae; 50 kb inversion clade; dalbergioids sensu lato; Dalbergieae; Pterocarpus clade; Pterocarpus
1782761511	MN078136	1	Homalium racemosum	156961	2019-12-15	Li,M.,Wang,D	Intergeneric Relationships within the Family Salicaceae Based on Chloroplast Phylogenomics	Unpublished		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Malpighiales; Salicaceae; Homalieae; Homalium
1167935532	KX548221	1	Echinacea angustifolia	151935	2017-03-29	Zhang,N.,Erickson,D.L.,Ramachandran,P.,Ottesen,A.R.,Timme,R.E.,Funk,V.A.,Luo,Y.,Handy,S.M	An analysis of Echinacea chloroplast genomes: Implications for future botanical identification	Sci Rep 7 (1), 216 (2017)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; asterids; campanulids; Asterales; Asteraceae; Asteroideae; Heliantheae alliance; Heliantheae; Echinacea
1735116851	MG966529	2	Betula pendula var. carelica	160523	2018-07-17	Baranov,O.,Kiryanov,P.,Mozharovskaya,L.,Panteleev,S.,Padutov,V.,Padutov,A. Jr	Direct Submission	Submitted (19-FEB-2018) Laboratory of Genetics and Biotechnology, Forest Research Institute, Proletarskaya, 71, Homel, Homel 246050, Belarus		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fagales; Betulaceae; Betula
1206372404	MF061196	1	Lobelia kauaensis	165063	2017-06-19	Knox,E.B.,Li,C	The East Asian origin of the giant lobelias	Am. J. Bot. 104 (6), 924-938 (2017)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; asterids; campanulids; Asterales; Campanulaceae; Lobelia
1767098430	MN199023	1	Quercus stewardiana	160842	2019-10-23	Li,Y.,Wang,L.,Fang,Y	Direct Submission	Submitted (19-JUL-2019) College of Biology and the Environment, Nanjing Forestry University, 159 Longpan Rd., Nanjing, Jiangsu 210037, China		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fagales; Fagaceae; Quercus
1594476616	MH544144	1	Magnolia sieboldii	160177	2019-03-24	Gao,J.,Song,Y.,Zheng,B	Complete chloroplast genome sequence of an endangered tree species, Magnolia sieboldii (Magnoliaceae)	Mitochondrial DNA B Resour 3 (2), 1261-1262 (2018)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; Magnoliidae; Magnoliales; Magnoliaceae; Magnolia
1035520075	KX180067	1	Grangeria borbonica	162783	2016-06-14	Bardon,L.,Sothers,C.,Prance,G.T.,Male,P.J.,Xi,Z.,Davis,C.C.,Murienne,J.,Garcia-Villacorta,R.,Coissac,E.,Lavergne,S.,Chave,J	Unraveling the biogeographical history of Chrysobalanaceae from plastid genomes	Am. J. Bot. 103 (6), 1089-1102 (2016)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Malpighiales; Chrysobalanaceae; Grangeria
937576537	KR259989	1	Hibiscus syriacus	161022	2016-04-27	Lee,J.,Park,J.,Lee,M	Direct Submission	Submitted (23-APR-2015) Green Plant Institute, Complex B-301, Heungdeok IT Valley, 13, Heungdeok 1-ro, Giheung-gu, Youngin-si, Yongin, Gyeonggi, Korea 446-908		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Malvales; Malvaceae; Malvoideae; Hibiscus
1101416538	KX832325	1	Daucus setulosus	157336	2017-02-27	Spooner,D.M.,Ruess,H.,Iorizzo,M.,Senalik,D.,Simon,P	Entire plastid phylogeny of the carrot genus (Daucus, Apiaceae): Concordance with nuclear data and mitochondrial and nuclear DNA insertions to the plastid	Am. J. Bot. 104 (2), 296-312 (2017)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; asterids; campanulids; Apiales; Apiaceae; Apioideae; Scandiceae; Daucinae; Daucus; Daucus incertae sedis
1725909081	MH244909	1	Fritillaria unibracteata	151058	2019-08-25	Chen,Q.,Zhang,D.Q	Phylogenetic analysis of taxonomically complex group based on complete chloroplast genome: a case study on Fritillaria cirrhosa D.Don and its closely related species	Unpublished		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; Liliopsida; Liliales; Liliaceae; Fritillaria
1566197854	LC348724	1	Dendrobium shixingense	152183	2019-02-01	Zhu,S.,Niu,Z.,Xue,Q.,Wang,H.,Xie,X.,Ding,X	Accurate authentication of Dendrobium officinale and its closely related species by comparative analysis of complete plastomes	Acta Pharm Sin B 8 (6), 969-980 (2018)		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; Liliopsida; Asparagales; Orchidaceae; Epidendroideae; Malaxideae; Dendrobiinae; Dendrobium
1590741087	MH021493	1	Solanum jamesii	155602	2019-03-18	Huang,B.,Ruess,H.,Liang,Q.,Colleoni,C.,Spooner,D.M	Whole-plastid phylogeny of 202 accessions of potato and its wild relatives - the limitations of plastid data	Unpublished		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; asterids; lamiids; Solanales; Solanaceae; Solanoideae; Solaneae; Solanum
1691371617	MK059753	1	Quercus wutaishanica	161296	2019-06-29	Hu,H.-L.,Liu,Y.-Q	Direct Submission	Submitted (16-OCT-2018) Department of Sericulture, Shenyang Agricultural University, 120 Dongling Road, Shenyang, Liaoning 110866, China		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliopsida; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fagales; Fagaceae; Quercus
1571080290	MH173258	1	Ipomoea ramosissima	161402	2019-02-17	Sun,J.,Dong,X.,Cao,Q.,Xu,T.,Zhu,M.,Sun,J.,Dong,T.,Ma,D.,Han,Y.,Li,Z	Systemic analysis of genus Ipomoea by dint of eight complete sequenced chloroplast genomes	PeerJ (2019) In press		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; asterids; lamiids; Solanales; Convolvulaceae; Ipomoeeae; Ipomoea
387598444	JQ755301	1	Vigna unguiculata	152415	2012-05-20	Aragao,F.J.L.,Mota,A.P.Z	Direct Submission	Submitted (07-MAR-2012) Embrapa Recursos Geneticos e Biotecnologia, Empresa Brasileira de Pesquisa Agropecuaria (Embrapa), PqEB W5 Norte, Brasilia, DF 70770-917, Brazil		Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Papilionoideae; Phaseoleae; Vigna
